UMAP1,UMAP2,CellType,Group
23.6183286428636,-3.56712952917499,effectortcells,PCR
23.8763786120951,-3.47704642316664,effectortcells,PCR
24.2009391243825,-3.41451111488352,effectortcells,PCR
24.4013264858918,-3.2406939500545,effectortcells,PCR
24.6557120199387,-3.2578116914656,effectortcells,PCR
24.8311063246209,-3.15475730581868,effectortcells,PCR
25.0238961285772,-3.17470488645238,effectortcells,PCR
25.1531515835692,-2.99948842906449,effectortcells,PCR
25.4596968340837,-3.17552599294173,effectortcells,PCR
25.5109570136626,-2.90248386956525,effectortcells,PCR
25.6940014987538,-2.72257267100576,effectortcells,PCR
26.0226610481054,-3.25727383791885,effectortcells,PCR
26.171586638231,-3.05358436364019,effectortcells,PCR
26.2044280372961,-2.56607715029906,effectortcells,PCR
26.4639023885798,-2.87897296211969,effectortcells,PCR
26.5089366606422,-2.54731286232695,effectortcells,PCR
26.8605017098989,-2.80663498444985,effectortcells,PCR
26.7752012932864,-2.34014847117017,effectortcells,PCR
26.9670745242418,-2.39647727369363,effectortcells,PCR
27.1795956022252,-2.50155563695092,effectortcells,PCR
27.5441129770587,-2.40511314109117,effectortcells,PCR
27.3001986603073,-1.85631915795777,effectortcells,PCR
27.5548121559746,-1.91789449772602,effectortcells,PCR
27.8444898874775,-2.10284296113905,effectortcells,PCR
27.7889898842754,-1.655496231187,effectortcells,PCR
28.1827242583345,-1.87919933388546,effectortcells,PCR
28.0892459179006,-1.33746958631384,effectortcells,PCR
28.3230558593155,-1.44431299612334,effectortcells,PCR
28.6184023368852,-1.45418218727338,effectortcells,PCR
28.5031247519086,-1.05200193662009,effectortcells,PCR
28.7797276269962,-1.13053326644784,effectortcells,PCR
29.0022204373489,-1.01304026239235,effectortcells,PCR
29.1890715043508,-0.958304966991305,effectortcells,PCR
29.2594740990912,-0.769244064646822,effectortcells,PCR
29.5057451248449,-0.691255749539591,effectortcells,PCR
29.7249971581744,-0.488232080958295,effectortcells,PCR
29.9237773881214,-0.348301180329478,effectortcells,PCR
30.0630732108196,-0.0980514787397262,effectortcells,PCR
30.241141516862,0.09789887025063,effectortcells,PCR
30.5335274906208,0.299487349511031,effectortcells,PCR
30.7418233906683,0.39191592122303,effectortcells,PCR
30.7493567165869,0.721169738437832,effectortcells,PCR
31.1035075068445,0.56957651092952,effectortcells,PCR
30.936753667065,1.02633661460712,effectortcells,PCR
31.3976013716993,0.807606787108932,effectortcells,PCR
31.2012754008089,1.18816974444467,effectortcells,PCR
31.6581542313418,0.886742479657226,effectortcells,PCR
31.6638801501828,1.023889286225,effectortcells,PCR
31.2486942717849,1.45712880011023,effectortcells,PCR
31.7840002337354,1.28886236001513,effectortcells,PCR
31.753437526735,1.53173910565959,effectortcells,PCR
31.7466743825192,1.76890879079928,effectortcells,PCR
31.8711743147128,1.95739218529258,effectortcells,PCR
31.9437397700101,2.19422508781625,effectortcells,PCR
32.1667489927463,2.4967312590106,effectortcells,PCR
32.328110619374,2.8791815260933,effectortcells,PCR
32.4947441711339,3.26224496995573,effectortcells,PCR
32.6699501403548,3.63711298034467,effectortcells,PCR
32.7781538930854,3.93472005711348,effectortcells,PCR
32.8795348382633,4.20108194687508,effectortcells,PCR
33.0646264687039,4.41447003858916,effectortcells,PCR
33.1473024566071,4.62315030587192,effectortcells,PCR
33.1599944302159,4.81131660627234,effectortcells,PCR
33.1293824647327,5.05986116824279,effectortcells,PCR
33.540951871238,5.0800714287066,effectortcells,PCR
33.5923691264856,5.20096353746162,effectortcells,PCR
33.2904000474308,5.56287872149699,effectortcells,PCR
33.2338210131137,5.66333934831761,effectortcells,PCR
33.8410842748378,5.63299189529134,effectortcells,PCR
33.7141440426355,5.89157573133626,effectortcells,PCR
33.4142707086372,6.14986595969683,effectortcells,PCR
33.9581741028562,6.27150849152204,effectortcells,PCR
34.0114570101742,6.34702612146485,effectortcells,PCR
33.5770293256214,6.63155461450729,effectortcells,PCR
33.8208414521075,6.78379896142252,effectortcells,PCR
33.9693161380411,6.99703072523523,effectortcells,PCR
33.6660310615574,7.22027648744702,effectortcells,PCR
33.8305236433132,7.43080712335304,effectortcells,PCR
34.1203577724475,7.60690486209135,effectortcells,PCR
34.2492468841819,7.73913581062091,effectortcells,PCR
33.7162718770755,7.94351887023339,effectortcells,PCR
34.2241786141555,8.10433236725411,effectortcells,PCR
34.0484330033285,8.3402894171565,effectortcells,PCR
33.8624320844569,8.4771991164702,effectortcells,PCR
33.8824353904071,8.5924745617956,effectortcells,PCR
34.1134251230819,8.83527529562081,effectortcells,PCR
34.1568950062237,9.05941682386697,effectortcells,PCR
33.9965074533932,9.22496863341455,effectortcells,PCR
33.5566796040185,9.17921963823485,effectortcells,PCR
33.5086918994554,9.38890939483454,effectortcells,PCR
33.4364087344971,9.55358862626695,effectortcells,PCR
33.4523878619293,9.66881561746501,effectortcells,PCR
33.4532624452472,9.62201705424932,effectortcells,PCR
33.4734489429603,9.69156483569319,effectortcells,PCR
-1.39757098559717,-0.905879346361398,effectortcells,RD
-1.58601470159916,-0.876644355156277,effectortcells,RD
-1.82441922625593,-0.91959395401076,effectortcells,RD
-2.34445167370904,-1.00889822405112,effectortcells,RD
-2.85464383657911,-1.01048319753946,effectortcells,RD
-3.00625204313516,-0.99818034635311,effectortcells,RD
-3.15297708136441,-1.07736719540451,effectortcells,RD
-3.33658864076368,-1.18187129589582,effectortcells,RD
-3.54563029407808,-1.34504325239153,effectortcells,RD
-3.78767724846016,-1.56213690439487,effectortcells,RD
-4.03389287288295,-1.70887181925061,effectortcells,RD
-4.33891416991322,-1.9515699672461,effectortcells,RD
-4.56435593424637,-2.04540562843742,effectortcells,RD
-4.54818808104215,-2.40852720189615,effectortcells,RD
-4.76113126484126,-2.38137321042383,effectortcells,RD
-5.10939563957225,-2.24677256422405,effectortcells,RD
-4.82219869747385,-2.8392448226607,effectortcells,RD
