Cancer_Cells_Patient_Mean,Regulatory_T_Cells_Patient_Mean,Effector_T_Cells_Patient_Mean,Macrophages_Patient_Mean,Endothelial_Cells_Patient_Mean,Fibroblast_Patient_Mean
20.3419632824546,2.91662221723915,19.0520986730254,3.495433611932,2.47610395297216,9.58915096145525
19.9463753073888,2.91588730758495,19.2587943089399,3.45529875407709,2.51189518554697,9.62933159553818
19.5661827389406,2.91969606626915,19.5901103968131,3.43270965887807,2.55688071554227,9.82532137520729
19.2105391321522,2.91966721897817,19.8684066857435,3.41198165196358,2.58991081033789,10.0061098141272
18.8757230177078,2.91813162502519,20.258399772097,3.40962288283371,2.6373454951121,10.3026336848487
18.5589259498092,2.92011724079643,20.6535552396365,3.40021753882446,2.67427125599718,10.6218304647109
18.2621121767541,2.91722009328524,21.1575828963976,3.42428673425473,2.71492718367379,11.0677480536567
17.9713460879373,2.92148970464914,21.6475095798869,3.44804477340753,2.76041372403373,11.5420643992238
17.7386469945615,2.91746415181067,22.1290027949786,3.47846665582882,2.79047554944356,12.0047836067409
17.5391165460276,2.91511461814035,22.6909773688523,3.52145734830499,2.83709370067095,12.5563756036228
17.3362514076841,2.91447414666357,23.2900783088038,3.58295986974374,2.86877490226128,13.1955770899454
17.1935070330046,2.91032521805369,23.895949329627,3.66911556693025,2.90928344883511,13.8901323211909
17.0482984483676,2.89779778172625,24.4257319330115,3.73823839046888,2.92502336083042,14.4858973437001
16.9459652427405,2.88898059779862,24.9593843560393,3.8162338362503,2.94478746119336,15.1154994973766
16.8302925175956,2.87545403215678,25.5811377351064,3.95008879729556,2.97336332136904,15.91757257042
16.7781232994043,2.87379187862589,26.114462160945,4.07230714220815,3.00019589800864,16.6957269017644
16.7077741933563,2.85703674425978,26.6721126670125,4.22332358292587,3.02147078990684,17.5158648158581
16.6800508718573,2.83536067763258,27.1224650791284,4.38882890482407,3.02977358120865,18.2703628866749
16.6609395761556,2.81337554580316,27.5366360896304,4.56819275796201,3.0430160785266,19.054490331224
16.6729695595351,2.7997787084914,28.0460803659247,4.8327267373966,3.04125959706309,19.9640647999442
16.7133965276092,2.77380021735752,28.3741745927876,5.10476515980611,3.04351898383568,20.7977632729246
16.7335350335671,2.73457434666791,28.7220627816544,5.40003255136414,3.0412065041842,21.5943819014194
16.8037163063275,2.69415765372197,28.9111270554515,5.72399461490684,3.05860501127208,22.3725289388908
16.8666664068973,2.65000151364331,29.1636250545747,6.07819194991389,3.0920254702118,23.207854497871
16.9725152529064,2.57888396691571,29.328608520441,6.45384237487361,3.1351508447144,23.9505221504958
17.0852548186282,2.500814121285,29.3511072598172,6.83924255502741,3.21620699481312,24.6081045542434
17.2731230138539,2.39856462747687,29.3924222259421,7.23432788649554,3.33236700303304,25.2437867992848
17.543041860222,2.34342563591953,29.2663928218587,7.62267848296659,3.35074216893758,25.6664695464956
17.9122041146136,2.33851687291249,29.123020782875,8.03751472947398,3.50697102639677,26.1765141159483
18.339124148589,2.27685374357815,28.8284015720974,8.34822568249633,4.66454459070017,26.4163769974013
18.9747489942868,2.26027904538211,28.4010395521945,8.60047856809531,4.32717345462336,26.5914609320286
19.7662336434626,2.26690263993945,27.8378604685253,8.78905950973289,3.61651506551675,26.4139589097463
20.6997344062707,2.27846910222053,27.2555986427634,8.91252575250177,3.08234008621995,25.8644680512219
21.8089748674974,2.28906356896833,26.3748002003118,8.96237331738893,2.70978552791213,24.7402482737682
