Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast
54.3,5.05,6.92,6.96,4.3,26.46
67.6585532511457,4.44509640913615,6.17871768389514,6.04945954311699,3.07362307999326,12.8911175426109
73.5062447664355,3.92126830783677,5.28886989527628,4.8929685494786,2.19210447703264,5.77162279977842
74.9030455354221,3.46960752144856,4.4796163166362,3.81996221530138,1.58608901809921,2.51595007287222
74.398505790383,3.07905045060218,3.81048622688968,2.93753324305751,1.16995640038388,1.09883578076784
73.4106411230032,2.73954916937493,3.27048746333414,2.24670675931107,0.878944673176942,0.920838652162609
72.5654581006377,2.44282863915063,2.83071765549467,1.71527154633493,0.670299184023219,1.03354190756275
71.8875895349397,2.18240651253095,2.46672691009063,1.30895099836377,0.614828812281172,0.969330584984052
71.3532679571966,1.95334358287544,2.16113181529977,1.00035564457662,0.612871867696269,0.961528788040815
70.9481643951628,1.75104931397092,1.90140335738628,0.765583810060998,0.612299076623838,0.959853781586612
70.6718447984858,1.57175320967188,1.67830010208947,0.602378298246522,0.602116398460589,0.910491461648816
70.4746717517476,1.41209747981195,1.48456187463091,0.614558917867438,0.612925165602227,0.963806560486671
70.372441621623,1.26953323212997,1.31505017760822,0.627740839880097,0.624572863831516,1.02148332066575
70.3406179903604,1.14205372591875,1.16593899929618,0.640942443090326,0.636190936099304,1.07917576886354
70.3647680428044,1.02792783386679,1.04118237105027,0.653891474204392,0.647545208970461,1.13301604998954
70.4347186458163,0.925591755167494,1.02419274099085,0.632136349154997,0.628333018071827,1.04063900710501
70.4697897816626,0.833635806205954,1.07471342044333,0.698880713434938,0.687134582856261,1.33308685807786
70.4986537358459,0.750975451430328,1.03801423200094,0.650198570780713,0.644221771675373,1.11997658078177
70.522419208995,0.676632958022775,1.00116335837706,0.60153538476293,0.601352419179867,0.906729835026949
70.618385884354,0.624346026840334,1.04586999997255,0.657481774545214,0.65058779733698,1.10126758566941
70.6392698697594,0.601001428745012,1.00195457924626,0.602562021216108,0.602255111079228,0.911238993078853
70.6382046299742,0.61787678259421,1.03488135294831,0.645731049114749,0.640253368552427,1.10061270960131
70.6373004799196,0.614366233741323,1.02802904263869,0.636749693886493,0.632347919342979,1.06121478787281
70.6365472774187,0.610855679596484,1.02117830451778,0.627768799600131,0.624442818374898,1.02181707343478
70.6359147239775,0.652041029641365,1.10152258768213,0.73311890665265,0.717174955751574,1.48396567050719
70.635397136124,0.693226378770075,1.18186392474535,0.838467717982353,0.80990613734781,1.94610660640957
70.6349643871612,0.630826154636473,1.06013286717863,0.678850601012322,0.669406683199061,1.24590012049694
70.6346128859205,0.672011505091347,1.14047427365421,0.784199502823876,0.762137927749721,1.70804181197738
70.6343248770564,0.6096112812654,1.01874709274963,0.624584036908387,0.621639716850931,1.00784358342518
70.634087355634,0.650796632766064,1.09908799551302,0.729932782753797,0.714370835435201,1.46998554425817
70.6338968339551,0.691981984783621,1.17942744748633,0.835280953173682,0.807101514408883,1.93212626039586
70.6337388471802,0.629581760193772,1.05770360156101,0.675666851220759,0.66660433651077,1.23193346885982
70.6336122168251,0.670767112028319,1.1380427086381,0.781014868679993,0.759334901402753,1.69407402795569
70.6335094904651,0.608366886943497,1.01632024589449,0.621401321643584,0.618838147458668,0.993882856536438
70.6334251590152,0.649552238623999,1.09665900831161,0.726749187117312,0.711568589717805,1.45602279499419
70.6333580769458,0.690737590437922,1.17699721154854,0.832096817061551,0.804298862045126,1.9181617934791
70.633302572115,0.628337364879416,1.05527591858817,0.672483739609961,0.663802464669613,1.2179717923464
70.6332565496437,0.744572977648496,1.28200981011104,0.969801293108679,0.925510710988079,2.52224439779582
70.6332173421997,0.682172752205345,1.16028896336898,0.810188406264216,0.785014457261904,1.8220550335403
70.6331873157739,0.619772526782807,1.038568361243,0.650575622315267,0.644518281163252,1.12186599396926
70.6331621116635,0.736008137162541,1.26530191119704,0.947892947628659,0.906226357154113,2.42613693400076
70.6331410381893,0.673607911840375,1.14358155149621,0.788280271633746,0.765730262199198,1.7259484080654
70.6331255469324,0.611207686561444,1.02186134201234,0.628667661113508,0.625234216525602,1.02576015489905
70.6331120929563,0.868567975330163,1.52387627930041,1.28696498000161,1.20468834196779,3.91357677995357
70.6331008633099,0.806167750246629,1.40215621067692,1.1273524375384,1.06419234747458,3.21338893371203
70.6330920841824,0.743767525255749,1.28043621987449,0.96773993201664,0.92369638076614,2.51320129735294
70.6330854415986,0.681367300362476,1.1587162996349,0.808127460575678,0.783200439687284,1.81301386457149
70.6330806215832,0.618967075571767,1.03699644269995,0.64851502035485,0.642704522082828,1.11282662906285
70.6330770881776,0.876327360194836,1.53901214590753,1.30681250010824,1.22215876850398,4.00064108900175
70.6330745016053,0.813927135288827,1.41729232349135,1.14720007345409,1.08166286115188,3.30045405761302
70.633072590801,0.751526910354021,1.29557251193912,0.987587651866175,0.941166957624388,2.60026712978339
70.633071011751,0.689126685373929,1.17385269949639,0.82797522990745,0.800671053833236,1.90008028824099
70.6330694204414,0.62672646033207,1.05213287440873,0.668362802140877,0.660175145690185,1.19989351571403
70.6330684146712,0.884086753506241,1.55414924365594,1.32666080628958,1.23962978428458,4.08770897481229
70.6330681500781,0.821686528079792,1.43242941267457,1.16704836122133,1.09913386333164,3.38752217897453
70.6330679150623,0.759286302446777,1.31070955841389,1.00743589882169,0.958637929438268,2.68733535098543
70.6330675259853,0.696886076576472,1.18898967279762,0.847823414368588,0.818141979065218,1.98714846620294
70.6330667992084,0.634485850438154,1.06726974774944,0.688210903139982,0.677646008673255,1.28696149998501
70.6330661555178,0.891846151713476,1.56928577193968,1.34650917008903,1.25710083946273,4.17478030659033
70.6330661201932,0.829445925254854,1.44756583824238,1.18689663616175,1.11660485228587,3.4745931190947
70.6330660902143,0.767045698579571,1.32584588490884,1.02728408227802,0.976108850261084,2.77440578347177
70.6330660179745,0.704645471678742,1.20412591056189,0.86767150690908,0.83561283225166,2.07421827618032
70.6330658558673,0.642245244543485,1.08240591382434,0.70805890852614,0.695116797120894,1.37403057367912
70.6330657045914,0.899605543639859,1.58442121291601,1.36635699927405,1.27457149198016,4.26185343380513
70.6330658586101,0.837205316465625,1.46270121875007,1.20674439208434,1.13407545034478,3.5616654110247
70.6330660883761,0.774805089250779,1.34098122292502,1.04713177748418,0.993579403220168,2.86147719038919
