Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast
4.13,19.82,47.06,11.69,2.52,14.78
3.63113974283253,16.9697798742736,38.8980182512001,12.1694693228569,1.86741158939539,15.0009050255215
3.48554288187007,14.5021944323557,32.2414861423422,12.5146784146768,1.41457712971641,15.21463706332
3.59579847714997,12.3817366514952,26.7148388731284,12.7354021628477,1.09057282490659,15.3755404625989
3.9355580806609,10.5679415821605,22.0733460457234,12.8394785730279,0.852881342115974,15.4460574758293
4.51889539301315,9.02097627926586,18.1430030169005,12.8316950972307,0.674818133231476,15.388655043724
5.38849250012781,7.70405654560147,14.7938462579787,12.7130483568135,0.539051396988515,15.1623140909507
6.6096726936532,6.58544374925678,11.9267872551221,12.4811614299937,0.500665506979252,14.7248441927479
8.26375470117305,5.63757316686334,9.46707282972505,12.1306386269399,0.506781747887636,14.03564309817
10.4308607452965,4.83060282397806,7.36095941752754,11.6510328516344,0.500498419729909,13.0566597150366
13.1664190466886,4.13785601601545,5.57340649222419,11.0335282167293,0.499917096309107,11.7741136863877
16.469994309742,3.53630493045771,4.08387446151141,10.2771760323052,0.547798658275264,10.220158678962
20.2599237365297,3.00486044390844,2.87922387818639,9.39379929915616,0.700777576796692,8.48577162026789
24.3724297362326,2.52334298147559,1.94450755719193,8.41006857468852,0.989439662622321,6.70831476315017
28.595861593947,2.07228662460288,1.25508780012558,7.36466087070313,1.44400358432747,5.03832248762797
32.7458292345089,1.74841185622624,1.00289165963651,6.36837764996146,1.49506318580398,3.59255381652943
36.5188339340169,1.53289593964374,1.01525264378221,5.4520585997481,1.20753037880864,2.42718893566518
39.7857168154123,1.34439301554126,1.02265894074059,4.60367029473563,0.974609535199513,1.56240906528644
42.5544952946145,1.17962503744276,1.02063033440838,3.84425970989256,0.785786712404277,1.01691109216524
45.0759213534301,1.0355928487166,1.14576272568039,3.18193866498445,0.632112311234927,1.12311289964864
47.4767688629733,0.909614501819137,1.0940902554043,2.61307649457039,0.517712484911797,1.08290157895692
49.7562129770631,0.79958561028396,1.00317316462757,2.12921612780886,0.500530638544066,1.00279565731347
51.9198827582864,0.703588001791295,1.0042376989847,1.72185947051712,0.50068844878443,1.00378523791998
